"File name","Comment Id","Comment Text","Comment Tokens","Comment scope","Prog.dom matches (comm.)","Prob.dom matches (comm.)","Identifier symbol","Identifier type","Identifier tokens","Identifier scopes","prog.dom matches (id)","prob. dom matches (id)","prog.dom matches (comm+id)","prob. dom matches (comm+id)","Symbol ids"
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",35,"This is the function that does the actual writing of data.  If you are
 * not writing to a standard C stream, you should create a replacement
 * write_data function and use it at run time with png_set_write_fn(), rather
 * than changing the library.","function ||| actual ||| writing ||| data ||| if ||| writing ||| standard ||| c ||| stream ||| create ||| replacement ||| write_data ||| function ||| use ||| run ||| time ||| png_set_write_fn ||| rather ||| changing ||| library ||| ","422: 442","['data', 'Data-Structure and its Components']  ['if', 'Operations as part of Algorithms']  ['create', 'Operations as part of Data structure']  ['time', 'Time Complexity / Space Complexity/ Memory/ Exception']","stream ||| time","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",36,"!STDIO","stdio ||| ","443: 443","","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",37,"This function is called when there is a warning, but the library thinks
 * it can continue anyway.  Replacement functions don't have to do anything
 * here if you don't want to.  In the default configuration, png_ptr is
 * not used, but it is passed in case it may be useful.","function ||| called ||| warning ||| library ||| thinks ||| continue ||| anyway ||| replacement ||| functions ||| dont ||| do ||| anything ||| if ||| dont ||| want ||| default ||| configuration ||| png_ptr ||| used ||| passed ||| case ||| may ||| useful ||| ","445: 453","['continue', 'Operations as part of Algorithms']  ['do', 'Operations as part of Algorithms']  ['if', 'Operations as part of Algorithms']  ['default', 'Properties of Datastructure / Function / Blocks']  ['case', 'Operations as part of Algorithms']","","file_name ||| pngtest_error_parameters","FieldDecl : const char * ||| TypedefDecl : pngtest_error_parameters","file name ||| pngtest error parameters","452: 452 ||| 450: 453"," ||| error : Time Complexity / Space Complexity/ Memory/ Exception | parameters : Data-Structure and its Components"," ||| ","","","2200203427626 ||| 2202902425329"
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",38,"This is the default error handling function.  Note that replacements for
 * this function MUST NOT RETURN, or the program will likely crash.  This
 * function is used by default, or if the program supplies NULL for the
 * error function pointer in png_set_error_fn().","default ||| error ||| handling ||| function ||| note ||| replacements ||| for ||| function ||| must ||| return ||| program ||| likely ||| crash ||| function ||| used ||| default ||| if ||| program ||| supplies ||| null ||| for ||| error ||| function ||| pointer ||| png_set_error_fn ||| ","470: 480","['default', 'Properties of Datastructure / Function / Blocks']  ['error', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['for', 'Operations as part of Algorithms']  ['return', 'Operations as part of Algorithms']  ['default', 'Properties of Datastructure / Function / Blocks']  ['if', 'Operations as part of Algorithms']  ['null', 'Properties of Datastructure / Function / Blocks']  ['for', 'Operations as part of Algorithms']  ['error', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['pointer', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['function pointer', 'Time Complexity / Space Complexity/ Memory/ Exception']","","png_structp ||| png_const_charp ||| pngtest_warning ||| png_ptr ||| message ||| error_count ||| pngtest_warning ||| png_ptr ||| message ||| png_ptr ||| message ||| pngtest_warning","TypeRef : png_structp ||| TypeRef : png_const_charp ||| UnexposedExpr : void (*)(png_structp, png_const_charp) ||| UnexposedExpr : png_structp ||| UnexposedExpr : png_const_charp ||| DeclRefExpr : int ||| DeclRefExpr : void (png_structp, png_const_charp) ||| DeclRefExpr : png_structp ||| DeclRefExpr : png_const_charp ||| ParmDecl : png_structp ||| ParmDecl : png_const_charp ||| CallExpr : void","png structp ||| png const charp ||| pngtest warning ||| png ptr ||| message ||| error count ||| pngtest warning ||| png ptr ||| message ||| png ptr ||| message ||| pngtest warning","476: 476 ||| 476: 476 ||| 480: 480 ||| 480: 480 ||| 480: 480 ||| 478: 478 ||| 480: 480 ||| 480: 480 ||| 480: 480 ||| 476: 476 ||| 476: 476 ||| 480: 480"," ||| const : Properties of Datastructure / Function / Blocks |||  |||  |||  ||| error : Time Complexity / Space Complexity/ Memory/ Exception | count : Operations as part of Algorithms |||  |||  |||  |||  |||  ||| ","png ||| png |||  ||| png ||| message |||  |||  ||| png ||| message ||| png ||| message ||| ","error ||| error","","2200571668236 ||| 2200164516532 ||| 2203214818784 ||| 2200373916039 ||| 2201260377777 ||| 2201017357308 ||| 2204100152017 ||| 2202011743325 ||| 2201461762178 ||| 2200894545946 ||| 2200602851222 ||| 2203547698328"
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",39,"We can return because png_error calls the default handler, which is
    * actually OK in this case.","return ||| png_error ||| calls ||| default ||| handler ||| actually ||| ok ||| case ||| ","481: 484","['return', 'Operations as part of Algorithms']  ['default', 'Properties of Datastructure / Function / Blocks']  ['case', 'Operations as part of Algorithms']","png_error","pngtest_error","FunctionDecl : void (png_structp, png_const_charp)","pngtest error","475: 484","error : Time Complexity / Space Complexity/ Memory/ Exception","","","","2200826661637"
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",40,"END of code to validate stdio-free compilation","end ||| code ||| validate ||| stdio-free ||| compilation ||| ","486: 490","['end', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['validate', 'Operations as part of Algorithms']","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",41,"START of code to validate memory allocation and deallocation","start ||| code ||| validate ||| memory ||| allocation ||| deallocation ||| ","486: 490","['start', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['validate', 'Operations as part of Algorithms']  ['memory', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['allocation', 'Time Complexity / Space Complexity/ Memory/ Exception']","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",42,"Allocate memory.  For reasonable files, size should never exceed
 * 64K.  However, zlib may allocate more than 64K if you don't tell
 * it not to.  See zconf.h and png.h for more information.  zlib does
 * need to allocate exactly 64K, so whatever you call here must
 * have the ability to do that.
 *
 * This piece of code can be compiled to validate max 64K allocations
 * by setting MAXSEG_64K in zlib zconf.h *or* PNG_MAX_MALLOC_64K.","allocate ||| memory ||| for ||| reasonable ||| files ||| size ||| never ||| exceed ||| 64k ||| however ||| zlib ||| may ||| allocate ||| 64k ||| if ||| dont ||| tell ||| see ||| zconf ||| h ||| png ||| h ||| for ||| information ||| zlib ||| need ||| allocate ||| exactly ||| 64k ||| whatever ||| call ||| must ||| ability ||| do ||| piece ||| code ||| compiled ||| validate ||| max ||| 64k ||| allocations ||| setting ||| maxseg_64k ||| zlib ||| zconf ||| h ||| png_max_malloc_64k ||| ","491: 505","['allocate', 'Operations as part of Algorithms']  ['memory', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['for', 'Operations as part of Algorithms']  ['size', 'Data-Structure and its Components']  ['allocate', 'Operations as part of Algorithms']  ['if', 'Operations as part of Algorithms']  ['for', 'Operations as part of Algorithms']  ['allocate', 'Operations as part of Algorithms']  ['do', 'Operations as part of Algorithms']  ['validate', 'Operations as part of Algorithms']  ['max', 'Operations as part of Data structure']","zlib ||| png ||| zlib ||| zlib","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",43,"png_malloc has already tested for NULL; png_create_struct calls
    * png_debug_malloc directly, with png_ptr == NULL which is OK","png_malloc ||| already ||| tested ||| for ||| null ||| png_create_struct ||| calls ||| png_debug_malloc ||| directly ||| png_ptr ||| null ||| ok ||| ","522: 528","['for', 'Operations as part of Algorithms']  ['null', 'Properties of Datastructure / Function / Blocks']  ['null', 'Properties of Datastructure / Function / Blocks']","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",44,"This calls the library allocator twice, once to get the requested
      buffer and once to get a new free list entry.","calls ||| library ||| allocator ||| twice ||| get ||| requested ||| buffer ||| get ||| new ||| free ||| list ||| entry ||| ","529: 569","['allocator', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['get', 'Operations as part of Data structure']  ['buffer', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['get', 'Operations as part of Data structure']  ['new', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['free', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['list', 'Data-Structure and its Components']","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",45,"Disable malloc_fn and free_fn","disable ||| malloc_fn ||| free_fn ||| ","532: 545","","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",46,"Restore malloc_fn and free_fn","restore ||| malloc_fn ||| free_fn ||| ","546: 560","","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",47,"Make sure the caller isn't assuming zeroed memory.","make ||| sure ||| caller ||| isnt ||| assuming ||| zeroed ||| memory ||| ","561: 569","['make', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['memory', 'Time Complexity / Space Complexity/ Memory/ Exception']","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",48,"Free a pointer.  It is removed from the list at the same time.","free ||| pointer ||| removed ||| list ||| time ||| ","572: 580","['free', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['pointer', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['removed', 'Operations as part of Algorithms']  ['list', 'Data-Structure and its Components']  ['time', 'Time Complexity / Space Complexity/ Memory/ Exception']","time","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",49,"This happens all the time.","happens ||| time ||| ","581: 581","['time', 'Time Complexity / Space Complexity/ Memory/ Exception']","time","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",50,"Unlink the element from the list.","unlink ||| element ||| list ||| ","587: 618","['element', 'Data-Structure and its Components']  ['list', 'Data-Structure and its Components']","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",51,"We must free the list element too, but first kill
               the memory that is to be freed.","must ||| free ||| list ||| element ||| first ||| kill ||| memory ||| freed ||| ","602: 608","['free', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['list', 'Data-Structure and its Components']  ['element', 'Data-Structure and its Components']  ['first', 'Data-Structure and its Components']  ['memory', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['freed', 'Time Complexity / Space Complexity/ Memory/ Exception']","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",52,"Finally free the data.","finally ||| free ||| data ||| ","620: 627","['free', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['data', 'Data-Structure and its Components']","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",53,"USER_MEM && DEBUG","user_mem ||| debug ||| ","628: 628","","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",54,"END of code to test memory allocation/deallocation","end ||| code ||| test ||| memory ||| allocation ||| deallocation ||| ","629: 632","['end', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['memory', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['allocation', 'Time Complexity / Space Complexity/ Memory/ Exception']","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",55,"Demonstration of user chunk support of the sTER and vpAg chunks","demonstration ||| user ||| chunk ||| support ||| ster ||| vpag ||| chunks ||| ","633: 647","","chunk ||| ster","user_chunk_data ||| user_chunk_data ||| png_const_infop ||| png_uint_32 ||| png_byte ||| png_byte ||| info_ptr ||| vpAg_width ||| vpAg_height ||| vpAg_units ||| sTER_mode ||| location","StructDecl : struct user_chunk_data ||| VarDecl : struct user_chunk_data ||| TypeRef : png_const_infop ||| TypeRef : png_uint_32 ||| TypeRef : png_byte ||| TypeRef : png_byte ||| FieldDecl : png_const_infop ||| FieldDecl : png_uint_32 ||| FieldDecl : png_uint_32 ||| FieldDecl : png_byte ||| FieldDecl : png_byte ||| FieldDecl : int [2]","user chunk data ||| user chunk data ||| png const infop ||| png uint 32 ||| png byte ||| png byte ||| info ptr ||| vp Ag width ||| vp Ag height ||| vp Ag units ||| s TER mode ||| location","638: 645 ||| 638: 646 ||| 640: 640 ||| 641: 641 ||| 642: 642 ||| 643: 643 ||| 640: 640 ||| 641: 641 ||| 641: 641 ||| 642: 642 ||| 643: 643 ||| 644: 644","data : Data-Structure and its Components ||| data : Data-Structure and its Components ||| const : Properties of Datastructure / Function / Blocks |||  ||| byte : Time Complexity / Space Complexity/ Memory/ Exception ||| byte : Time Complexity / Space Complexity/ Memory/ Exception |||  |||  ||| height : Data-Structure and its Components |||  ||| mode : Operations as part of Data structure ||| ","chunk ||| chunk ||| png ||| png ||| png ||| png |||  ||| ag ||| ag ||| ag |||  ||| ","","c ||| c","2203487008409 ||| 2203054755296 ||| 2200938957311 ||| 2201701239856 ||| 2200442179445 ||| 2200442179445 ||| 2201648242011 ||| 2203053869663 ||| 2200708554340 ||| 2200215701003 ||| 2200748240184 ||| 2202198463707"
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",56,"(sTER is a public chunk not yet known by libpng.  vpAg is a private
chunk used in ImageMagick to store ""virtual page"" size).","ster ||| public ||| chunk ||| yet ||| known ||| libpng ||| vpag ||| private ||| chunk ||| used ||| imagemagick ||| store ||| virtual ||| page ||| size ||| ","633: 647","['public', 'Properties of Datastructure / Function / Blocks']  ['private', 'Properties of Datastructure / Function / Blocks']  ['store', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['size', 'Data-Structure and its Components']  ['page size', 'Time Complexity / Space Complexity/ Memory/ Exception']","ster ||| chunk ||| libpng ||| chunk","user_chunk_data ||| user_chunk_data ||| png_const_infop ||| png_uint_32 ||| png_byte ||| png_byte ||| info_ptr ||| vpAg_width ||| vpAg_height ||| vpAg_units ||| sTER_mode ||| location","StructDecl : struct user_chunk_data ||| VarDecl : struct user_chunk_data ||| TypeRef : png_const_infop ||| TypeRef : png_uint_32 ||| TypeRef : png_byte ||| TypeRef : png_byte ||| FieldDecl : png_const_infop ||| FieldDecl : png_uint_32 ||| FieldDecl : png_uint_32 ||| FieldDecl : png_byte ||| FieldDecl : png_byte ||| FieldDecl : int [2]","user chunk data ||| user chunk data ||| png const infop ||| png uint 32 ||| png byte ||| png byte ||| info ptr ||| vp Ag width ||| vp Ag height ||| vp Ag units ||| s TER mode ||| location","638: 645 ||| 638: 646 ||| 640: 640 ||| 641: 641 ||| 642: 642 ||| 643: 643 ||| 640: 640 ||| 641: 641 ||| 641: 641 ||| 642: 642 ||| 643: 643 ||| 644: 644","data : Data-Structure and its Components ||| data : Data-Structure and its Components ||| const : Properties of Datastructure / Function / Blocks |||  ||| byte : Time Complexity / Space Complexity/ Memory/ Exception ||| byte : Time Complexity / Space Complexity/ Memory/ Exception |||  |||  ||| height : Data-Structure and its Components |||  ||| mode : Operations as part of Data structure ||| ","chunk ||| chunk ||| png ||| png ||| png ||| png |||  ||| ag ||| ag ||| ag |||  ||| ","","c ||| c ||| c ||| c","2203487008409 ||| 2203054755296 ||| 2200938957311 ||| 2201701239856 ||| 2200442179445 ||| 2200442179445 ||| 2201648242011 ||| 2203053869663 ||| 2200708554340 ||| 2200215701003 ||| 2200748240184 ||| 2202198463707"
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",57,"Used for location and order; zero means nothing.","used ||| for ||| location ||| order ||| zero ||| means ||| nothing ||| ","648: 667","['for', 'Operations as part of Algorithms']  ['order', 'Properties of Datastructure / Function / Blocks']","","location ||| png_const_infop ||| png_structp ||| struct user_chunk_data ||| memset ||| info_ptr ||| location ||| data ||| what ||| location ||| data ||| what ||| memset ||| user_chunk_data ||| user_chunk_data ||| user_chunk_data ||| info_ptr ||| data ||| what ||| data ||| what ||| info_ptr ||| png_ptr ||| data ||| what ||| init_callback_info ||| memset ||| info_ptr ||| location ||| location","VarDecl : int ||| TypeRef : png_const_infop ||| TypeRef : png_structp ||| TypeRef : struct user_chunk_data ||| UnexposedExpr : void *(*)(void *, int, unsigned long) ||| UnexposedExpr : png_const_infop ||| UnexposedExpr : int * ||| UnexposedExpr : struct user_chunk_data * ||| UnexposedExpr : int ||| UnexposedExpr : int * ||| UnexposedExpr : struct user_chunk_data * ||| UnexposedExpr : int ||| DeclRefExpr : void *(void *, int, unsigned long) ||| DeclRefExpr : struct user_chunk_data ||| DeclRefExpr : struct user_chunk_data ||| DeclRefExpr : struct user_chunk_data ||| DeclRefExpr : png_const_infop ||| DeclRefExpr : struct user_chunk_data * ||| DeclRefExpr : int ||| DeclRefExpr : struct user_chunk_data * ||| DeclRefExpr : int ||| ParmDecl : png_const_infop ||| ParmDecl : png_structp ||| ParmDecl : struct user_chunk_data * ||| ParmDecl : int ||| FunctionDecl : void (png_const_infop) ||| CallExpr : void * ||| MemberRefExpr : png_const_infop ||| MemberRefExpr : int [2] ||| MemberRefExpr : int [2]","location ||| png const infop ||| png structp ||| struct user chunk data ||| memset ||| info ptr ||| location ||| data ||| what ||| location ||| data ||| what ||| memset ||| user chunk data ||| user chunk data ||| user chunk data ||| info ptr ||| data ||| what ||| data ||| what ||| info ptr ||| png ptr ||| data ||| what ||| init callback info ||| memset ||| info ptr ||| location ||| location","665: 665 ||| 656: 656 ||| 663: 663 ||| 663: 663 ||| 658: 658 ||| 659: 659 ||| 667: 667 ||| 667: 667 ||| 667: 667 ||| 667: 667 ||| 667: 667 ||| 667: 667 ||| 658: 658 ||| 658: 658 ||| 658: 658 ||| 659: 659 ||| 659: 659 ||| 667: 667 ||| 667: 667 ||| 667: 667 ||| 667: 667 ||| 656: 656 ||| 663: 663 ||| 663: 663 ||| 663: 663 ||| 655: 660 ||| 658: 658 ||| 659: 659 ||| 667: 667 ||| 667: 667"," ||| const : Properties of Datastructure / Function / Blocks |||  ||| struct : Data-Structure and its Components | data : Data-Structure and its Components |||  |||  |||  ||| data : Data-Structure and its Components |||  |||  ||| data : Data-Structure and its Components |||  |||  ||| data : Data-Structure and its Components ||| data : Data-Structure and its Components ||| data : Data-Structure and its Components |||  ||| data : Data-Structure and its Components |||  ||| data : Data-Structure and its Components |||  |||  |||  ||| data : Data-Structure and its Components |||  ||| init : Properties of Datastructure / Function / Blocks |||  |||  |||  ||| "," ||| png ||| png ||| chunk |||  |||  |||  |||  |||  |||  |||  |||  |||  ||| chunk ||| chunk ||| chunk |||  |||  |||  |||  |||  |||  ||| png |||  |||  |||  |||  |||  |||  ||| ","","","2201993864859 ||| 2200938957311 ||| 2200571668236 ||| 2202415540769 ||| 2201452539066 ||| 2204153943214 ||| 2201136298405 ||| 2202633798350 ||| 2201708004843 ||| 2200430058474 ||| 2202408181530 ||| 2202646739255 ||| 2201906436190 ||| 2202167610471 ||| 2200393043665 ||| 2202784551240 ||| 2203833583016 ||| 2202172214611 ||| 2203092306421 ||| 2203687464016 ||| 2202983965234 ||| 2200180546385 ||| 2201307322610 ||| 2200651705460 ||| 2203960315516 ||| 2200551046013 ||| 2203809688049 ||| 2203359300390 ||| 2203435565920 ||| 2202632579006"
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",58,"already have one of these","already ||| one ||| ","668: 668","","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",59,"Find where we are (the code below zeroes info_ptr to indicate that the
    * chunks before the first IDAT have been read.)","find ||| code ||| zeroes ||| info_ptr ||| indicate ||| chunks ||| first ||| idat ||| read ||| ","670: 672","['first', 'Data-Structure and its Components']  ['read', 'Operations as part of Data structure']","idat","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",60,"after IDAT","idat ||| ","673: 673","","idat","info_ptr ||| data ||| data ||| info_ptr","UnexposedExpr : png_const_infop ||| UnexposedExpr : struct user_chunk_data * ||| DeclRefExpr : struct user_chunk_data * ||| MemberRefExpr : png_const_infop","info ptr ||| data ||| data ||| info ptr","673: 673 ||| 673: 673 ||| 673: 673 ||| 673: 673"," ||| data : Data-Structure and its Components ||| data : Data-Structure and its Components ||| "," |||  |||  ||| ","","","2202823168525 ||| 2203632968206 ||| 2202933249055 ||| 2203988315717"
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",61,"handled","handled ||| ","688: 688","","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",62,"Return one of the following:
    *    return (-n);  chunk had an error
    *    return (0);  did not recognize
    *    return (n);  success
    *
    * The unknown chunk structure contains the chunk data:
    * png_byte name[5];
    * png_byte *data;
    * size_t size;
    *
    * Note that libpng has already taken care of the CRC handling.","return ||| one ||| following ||| return ||| -n ||| chunk ||| error ||| return ||| 0 ||| recognize ||| return ||| n ||| success ||| unknown ||| chunk ||| structure ||| contains ||| chunk ||| data ||| png_byte ||| name[5] ||| png_byte ||| data ||| size_t ||| size ||| note ||| libpng ||| already ||| taken ||| care ||| crc ||| handling ||| ","700: 712","['return', 'Operations as part of Algorithms']  ['return', 'Operations as part of Algorithms']  ['error', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['return', 'Operations as part of Algorithms']  ['return', 'Operations as part of Algorithms']  ['structure', 'Data-Structure and its Components']  ['data', 'Data-Structure and its Components']  ['data', 'Data-Structure and its Components']  ['size', 'Data-Structure and its Components']","chunk ||| chunk ||| chunk ||| libpng ||| crc","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",63,"s  T","","713: 713","","","name ||| chunk ||| name ||| chunk ||| chunk ||| chunk ||| name ||| name","UnexposedExpr : png_byte * ||| UnexposedExpr : png_unknown_chunkp ||| UnexposedExpr : png_byte * ||| UnexposedExpr : png_unknown_chunkp ||| DeclRefExpr : png_unknown_chunkp ||| DeclRefExpr : png_unknown_chunkp ||| MemberRefExpr : png_byte [5] ||| MemberRefExpr : png_byte [5]","name ||| chunk ||| name ||| chunk ||| chunk ||| chunk ||| name ||| name","713: 713 ||| 713: 713 ||| 713: 713 ||| 713: 713 ||| 713: 713 ||| 713: 713 ||| 713: 713 ||| 713: 713"," |||  |||  |||  |||  |||  |||  ||| "," ||| chunk |||  ||| chunk ||| chunk ||| chunk |||  ||| ","","","2201682847727 ||| 2204066358762 ||| 2202406503027 ||| 2201616977379 ||| 2203057162581 ||| 2200068470109 ||| 2201560705613 ||| 2200071867935"
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",64,"E  R","e ||| r ||| ","714: 714","","","name ||| chunk ||| name ||| chunk ||| chunk ||| chunk ||| name ||| name","UnexposedExpr : png_byte * ||| UnexposedExpr : png_unknown_chunkp ||| UnexposedExpr : png_byte * ||| UnexposedExpr : png_unknown_chunkp ||| DeclRefExpr : png_unknown_chunkp ||| DeclRefExpr : png_unknown_chunkp ||| MemberRefExpr : png_byte [5] ||| MemberRefExpr : png_byte [5]","name ||| chunk ||| name ||| chunk ||| chunk ||| chunk ||| name ||| name","714: 714 ||| 714: 714 ||| 714: 714 ||| 714: 714 ||| 714: 714 ||| 714: 714 ||| 714: 714 ||| 714: 714"," |||  |||  |||  |||  |||  |||  ||| "," ||| chunk |||  ||| chunk ||| chunk ||| chunk |||  ||| ","","","2203771517493 ||| 2200116261836 ||| 2202095778878 ||| 2203095773778 ||| 2201651478607 ||| 2203385554641 ||| 2201527420095 ||| 2200792656284"
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",65,"Found sTER chunk","found ||| ster ||| chunk ||| ","716: 717","","ster ||| chunk","size ||| chunk ||| chunk ||| size","UnexposedExpr : size_t ||| UnexposedExpr : png_unknown_chunkp ||| DeclRefExpr : png_unknown_chunkp ||| MemberRefExpr : size_t","size ||| chunk ||| chunk ||| size","717: 717 ||| 717: 717 ||| 717: 717 ||| 717: 717","size : Data-Structure and its Components |||  |||  ||| size : Data-Structure and its Components"," ||| chunk ||| chunk ||| ","","c ||| c","2202375965062 ||| 2201169904790 ||| 2200212597043 ||| 2202276107385"
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",66,"Error return","error ||| return ||| ","718: 718","['error', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['return', 'Operations as part of Algorithms']","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",67,"Invalid mode","invalid ||| mode ||| ","721: 721","['mode', 'Operations as part of Data structure']","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",68,"duplicate sTER - give it to libpng","duplicate ||| ster ||| - ||| give ||| libpng ||| ","730: 730","","ster ||| libpng","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",69,"v  p","v ||| p ||| ","733: 733","","","name ||| chunk ||| name ||| chunk ||| chunk ||| chunk ||| name ||| name","UnexposedExpr : png_byte * ||| UnexposedExpr : png_unknown_chunkp ||| UnexposedExpr : png_byte * ||| UnexposedExpr : png_unknown_chunkp ||| DeclRefExpr : png_unknown_chunkp ||| DeclRefExpr : png_unknown_chunkp ||| MemberRefExpr : png_byte [5] ||| MemberRefExpr : png_byte [5]","name ||| chunk ||| name ||| chunk ||| chunk ||| chunk ||| name ||| name","733: 733 ||| 733: 733 ||| 733: 733 ||| 733: 733 ||| 733: 733 ||| 733: 733 ||| 733: 733 ||| 733: 733"," |||  |||  |||  |||  |||  |||  ||| "," ||| chunk |||  ||| chunk ||| chunk ||| chunk |||  ||| ","","","2201957707378 ||| 2200349537965 ||| 2201568755963 ||| 2203703994722 ||| 2202527982839 ||| 2201302056980 ||| 2200367235452 ||| 2200181127443"
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",70,"A  g","g ||| ","734: 734","","","name ||| chunk ||| name ||| chunk ||| chunk ||| chunk ||| name ||| name","UnexposedExpr : png_byte * ||| UnexposedExpr : png_unknown_chunkp ||| UnexposedExpr : png_byte * ||| UnexposedExpr : png_unknown_chunkp ||| DeclRefExpr : png_unknown_chunkp ||| DeclRefExpr : png_unknown_chunkp ||| MemberRefExpr : png_byte [5] ||| MemberRefExpr : png_byte [5]","name ||| chunk ||| name ||| chunk ||| chunk ||| chunk ||| name ||| name","734: 734 ||| 734: 734 ||| 734: 734 ||| 734: 734 ||| 734: 734 ||| 734: 734 ||| 734: 734 ||| 734: 734"," |||  |||  |||  |||  |||  |||  ||| "," ||| chunk |||  ||| chunk ||| chunk ||| chunk |||  ||| ","","","2201673632210 ||| 2201526537525 ||| 2202035446686 ||| 2202651467732 ||| 2202227234432 ||| 2203241357757 ||| 2201521201976 ||| 2200760505618"
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",71,"Did not recognize","recognize ||| ","735: 735","","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/pngtest.c",72,"Found ImageMagick vpAg chunk","found ||| imagemagick ||| vpag ||| chunk ||| ","737: 739","","chunk","size ||| chunk ||| chunk ||| size","UnexposedExpr : size_t ||| UnexposedExpr : png_unknown_chunkp ||| DeclRefExpr : png_unknown_chunkp ||| MemberRefExpr : size_t","size ||| chunk ||| chunk ||| size","739: 739 ||| 739: 739 ||| 739: 739 ||| 739: 739","size : Data-Structure and its Components |||  |||  ||| size : Data-Structure and its Components"," ||| chunk ||| chunk ||| ","","c ||| c","2202174913518 ||| 2203830329939 ||| 2202030260316 ||| 2203623521542"
