Id,Filename,Text
2452,pngmem.c,user_mem
4744,pngvalid.c,encoded
978,pngrutil.c,not written last time
1979,png.c,ASCII to fp functions
564,pngread.c,ignored
4152,pngvalid.c,exact
3506,pngvalid.c,run statistics
3530,pngvalid.c,reading
1970,png.c,PRIVATE
5036,pngfix.c,note idat_listcount idat_listlength
2357,pngerror.c,consume
1176,pngrutil.c,chunk was handled
4104,pngvalid.c,read_interlacing
1742,png.c,api carry uses deprecated causes png_structtime_buffer
2779,pngpread.c,block
4348,pngvalid.c,calculation abse
5006,pngfix.c,terminator
4060,pngvalid.c,returns subsequent exists attempts z_stream_end unreset reader
687,pngread.c,8-bit given
4720,pngvalid.c,png_structp
3178,pngstest.c,avoid checks components errors damage
3275,pngstest.c,convert to 8bit
4756,pngvalid.c,note
1040,pngrutil.c,duplicate detection prevent dont cancel require
307,pngtest.c,Disable malloc_fn and free_fn
4798,pngfix.c,macro fail produced way because cause assert
759,pngread.c,output is color
1131,pngrutil.c,PRIVATE
773,pngread.c,generates components
636,pngread.c,fact using deciding inverse division correction optimizes given pngrtranc whether
370,pngtest.c,after IDAT
851,pngread.c,packed
4286,pngvalid.c,note expanded set_expand
1213,pngrutil.c,copies following everything
1768,png.c,building files
5,pngwutil.c,rest
3011,pngstest.c,installed built following
920,pngrutil.c,turn passing null
4859,pngfix.c,code accumulated
1312,pngrutil.c,block
4984,pngfix.c,Buffer of new byte values
4329,pngvalid.c,Set to element name with error
3310,pngunknown.c,without cant find happened handling order known discarded cause tested efficiency gain
1362,pngwtran.c,png_uint_32 width;       width of row
124,pngwutil.c,PRIVATE
368,pngtest.c,plte
5119,pngfix.c,produced running
2437,pngmem.c,PRIVATE
1702,png.c,stack context place allocator provide provided allocated build
60,pngwutil.c,Compress the data
2330,pngerror.c,handler returns custom exist
1091,pngrutil.c,silent
4155,pngvalid.c,The name of this transform: a string.
1046,pngrutil.c,prefer cHRM values
3740,pngvalid.c,Bytes in buffer
2268,pngset.c,undocumented!
2787,pngpread.c,below see png_structrow_fn png_ptr->row_buf1 callback null calls
3766,pngvalid.c,added
2832,pngimage.c,lowest set bit
1132,pngrutil.c,warn
4941,pngfix.c,perror
2225,pngset.c,Convert 'width' and 'height' to ASCII.
3825,pngvalid.c,macros supports _supported require whether standard modifications
517,pngtrans.c,returns
175,pngwutil.c,Write the pHYs chunk
4927,pngfix.c,garbage read_png jmpbuf
2847,pngimage.c,given
4362,pngvalid.c,digitize
199,pngwutil.c,see
3800,pngvalid.c,modify run
4776,pngvalid.c,case
1954,png.c,png_srgb_profile_checks
5126,pngfix.c,handles below correct zlib_advance sees extra_bytes uses z_stream_end see detected outputs though problem
4634,pngvalid.c,correct because 8-bit colour reduced depths case cause
396,pngtest.c,matters sure allocation consistency pngconfh tests know checking macros way settings
3450,pngvalid.c,read_filler read_rgb_to_gray
5118,pngfix.c,for (output bytes)
4620,pngvalid.c,scale16
845,pngread.c,else just use component
3116,pngstest.c,g16
3022,pngstest.c,cygwin rounding math studio support c99
4846,pngfix.c,errors print stderr
1315,pngrutil.c,read-ahead requires needed rows
458,intel_init.c,png_intel_sse_implementation
4599,pngvalid.c,palette
2197,png.c,basedelta simplified required versions tables
5023,pngfix.c,file->chunk stores allocator calls initializer
3078,pngstest.c,stores routines code correct
4055,pngvalid.c,wpass case
4377,pngvalid.c,colour expressed random
2413,pngerror.c,overwriting logged anything
4981,pngfix.c,read_crc differ
2672,pngwrite.c,given
3951,pngvalid.c,made take todo
688,pngread.c,processing
3073,pngstest.c,compare arent match checked
2116,png.c,log returned overflow bits means negate case adding subtracted
5236,pngfix.c,information rest
1327,pngrutil.c,checking way supported fact
1283,pngrutil.c,implementations optimization overrides png_filter_optimizations generic see modify above
3338,pngunknown.c,happen crash cause
2500,pngwrite.c,png_ptr->output_flush_fn libpng-109beta03 crash applications libpng-1230 restored added cause png-mng-implement building listssfnet removed problem please event libpng-108 report png_write_flush_after_iend_supported experiences
1319,pngrutil.c,sequential_read
1753,png.c,silence compiler
2287,pngset.c,sTER
5057,pngfix.c,information code
3767,pngvalid.c,removed
2120,png.c,bits top logarithm calculate
3068,pngstest.c,terminal part log frees
1517,pngrtran.c,8-bits todo expanded happen png_compose per reduced
3594,pngvalid.c,headers header constructed
2210,png.c,READ || WRITE
2516,pngwrite.c,row index
4565,pngvalid.c,work bug way happen finding fails out_ct moment turned required todo processing inside oops
3763,pngvalid.c,matching null following removed
4691,pngvalid.c,decimal pngvalid testing -5e-4 permitted exceed places accurate spec chromaticities given png_modifier encodings0 ones published assumes code errors allows treats slack calculated encodings accuracy
2484,pngwrite.c,mark
24,pngwutil.c,code deflate correct note header hack match
1050,pngrutil.c,read_srgb
4533,pngvalid.c,log information
4224,pngvalid.c,below detection
3117,pngstest.c,g16
4704,pngvalid.c,gamma:
2429,pngmem.c,allocating checking work null handling happen cannot taking png_user_mem_supported account allocation returns outside added limits
2803,pngimage.c,without cannot support macros using supported png_transform_ tested
3037,pngstest.c,else use file name
4365,pngvalid.c,case consider conversions needing avoids account api coefficients adds accurate calculation fixing rounding sure truncation limiting intcoefficient integer ones lot built bits take involves todo adding calculated provided increase limits adjusted handling
1269,pngrutil.c,block
1624,pngrtran.c,Background is already in screen gamma
2675,pngwrite.c,fflushfclose
4232,pngvalid.c,run
3111,pngstest.c,gb16 onto
3413,pngvalid.c,extension floating exception
1688,png.c,cast
2436,pngmem.c,case request failure
409,filter_sse2_intrinsics.c,whichever look theyre positioned paeth pab-c predict dab2 abc closest predicts like
461,pngtrans.c,swapping turn
1812,png.c,success
3956,pngvalid.c,palette
2659,pngwrite.c,rest supported code case
535,pngread.c,sequential_read
4748,pngvalid.c,encoded
1646,pngrtran.c,PRIVATE
367,pngtest.c,place correct steps
3676,pngvalid.c,error
1117,pngrutil.c,get
1739,png.c,enough for a four-digit year
930,pngrutil.c,read_int_functions
764,pngread.c,processing algorithm stored
2542,pngwrite.c,find
4703,pngvalid.c,adobe
4349,pngvalid.c,case whether requirement command depends happened coefficients path occur coefficient rounding truncation although bits non cause calculate code specified
2711,pngget.c,FLOATING_ARITHMETIC
2505,pngwrite.c,irrelevant png_default_claim according pngwutilc whether ignores defaults
912,pngread.c,passed absolute detects calculation non-zero verifies stride overflow
1949,png.c,match changed matched way hacking indicates fall
225,pngwutil.c,PRIVATE
4810,pngfix.c,product
3296,pngstest.c,a
489,pngtrans.c,cases
3411,pngvalid.c,floating
4193,pngvalid.c,invalid
4247,pngvalid.c,global_use
192,pngwutil.c,PRIVATE
469,pngtrans.c,supplied record
3408,pngunknown.c,set_unknown_chunks
1374,pngrtran.c,warnuse
3794,pngvalid.c,ihdr ignore removal
1218,pngrutil.c,cases case replicating get needs combine generates bits
303,pngtest.c,deallocation allocation validate code
2559,pngwrite.c,case cant benign
3874,pngvalid.c,follows
844,pngread.c,else use background
3919,pngvalid.c,bits
3821,pngvalid.c,fails problem invariants
2470,pngwrite.c,COLORSPACE
4323,pngvalid.c,correct margin give within chromaticity round apis trip
2339,pngerror.c,loop runs
2194,png.c,inverse contribtoolsmakesrgbc generated see curve machine corresponding conversion transfer gamma122 article approximation follows readings cases specification tables accuracies inexact code fraction exact httpsenwikipediaorgwikisrgb
3031,pngstest.c,experiment
1741,png.c,libpng-17 remove following
16,pngwutil.c,callback requires inform png_io_chunk_crc
4750,pngvalid.c,bits errors
3019,pngstest.c,architecture uses feedback sedgewick numbers art generate comes knuth horowitz electronics hill gives algorithm generator random algorithms congruential boring implemented taps
3421,pngvalid.c,pngh copied
2318,pngset.c,trailing
3361,pngunknown.c,save_unknown_chunks
3295,pngstest.c,out
2969,pngimage.c,params
1001,pngrutil.c,fine changed correct guarantee accept code anything
4687,pngvalid.c,tests fits integer uses ensures outside bits overflow get checking bogus fact column
3284,pngstest.c,piped buffered stdout
2219,pngset.c,get unless api
4606,pngvalid.c,hence
2493,pngwrite.c,Write international chunk
119,pngwutil.c,Write a sPLT chunk
3152,pngstest.c,8-bit grayscale-no-alpha permits colormapped errors case preserving
2814,pngimage.c,true-color reverses
4150,pngvalid.c,happens after expansion
161,pngwutil.c,may be empty
616,pngread.c,encoded
96,pngwutil.c,across loop calls preserved drops note
1882,png.c,read_iccp
4215,pngvalid.c,below loop constants
120,pngwutil.c,PRIVATE
2750,pngpread.c,danger todo robinson truncation
2306,pngset.c,added
2406,pngerror.c,compiler
4079,pngvalid.c,check_end
975,pngrutil.c,consumed
438,filter_sse2_intrinsics.c,ab-c-c p-c ab-c b-ca-c
2022,png.c,May underflow
61,pngwutil.c,loop reset consumed because claw round
2831,pngimage.c,non-zero
2936,pngimage.c,bits includes applied case unless lost rows
970,pngrutil.c,cant zlib_io_max stored page give amount uses pngprivh bits performance reduces advantage code
2384,pngerror.c,null
2129,png.c,overflow
4918,pngfix.c,error in write
1422,pngrtran.c,move put others within
812,pngread.c,anything per
2392,pngerror.c,handling succeeds failure stuff ignored leave gets
3785,pngvalid.c,case
3601,pngvalid.c,positioned
1620,pngrtran.c,Background is already in screen gamma
1590,pngrtran.c,inverts
1905,png.c,prtr
2126,png.c,relevant requires decoding accuracy works fraction practice accurate taking distinguish 8-bit integer returning above since appropriate determine bits following log265535655345 getting logarithm part deal multiplying top chance case distinction using
2550,pngwrite.c,see happens information handling freed
4136,pngvalid.c,appropriate
3775,pngvalid.c,dependent
4482,pngvalid.c,get cbrow
4648,pngvalid.c,tests no-transform
3999,pngvalid.c,Number of entries in the palette.
1150,pngrutil.c,expect terminated
3861,pngvalid.c,"16 pixels, max 8 bytes each - 128 bytes"
703,pngread.c,selects
2103,png.c,PRIVATE
2324,pngset.c,TEXT || pCAL || iCCP || sPLT
365,pngtest.c,out-of-range reject samples
3165,pngstest.c,not used
4305,pngvalid.c,following
2607,pngwrite.c,calculation given bits added pre-multiplication components calculate include removed needs accuracy scaled scaling reverse 8-bit
637,pngread.c,assumed api simplified
5160,pngfix.c,initialization failed
334,pngtest.c,imagemagick
3685,pngvalid.c,stored encode r^gamma above b^gamma triples components description includes give g^gamma
5189,pngfix.c,sufficient iend anything following expect match header
3669,pngvalid.c,case ifdefs support tidier exists avoid cleanup mass maintain reading code
3072,pngstest.c,comparisonchecking
3045,pngstest.c,arguments formats defines pngstest
1823,png.c,red
565,pngread.c,sequential_read
3805,pngvalid.c,dont modifying modified added processing code
1937,png.c,fail trust because verify edited rest specification verified correctness quick
4978,pngfix.c,below modified header
4839,pngfix.c,idat_list given
2554,pngwrite.c,write_filter
2383,pngerror.c,allocated
151,pngwutil.c,Write the compressed data
4508,pngvalid.c,attempt route calculations slow
1566,pngrtran.c,notreached
4560,pngvalid.c,constants derived get formats
2461,pngwrite.c,everything overrides safe-to-copy
2026,png.c,zeros lengthen compared leading e-n using
3966,pngvalid.c,work created sure inside detected plte problems abort
2928,pngimage.c,take adjusted appear account
973,pngrutil.c,zlib INPUT BUFFER
5079,pngfix.c,zlib_control initialize truefalse
4526,pngvalid.c,correct absolute percentage numbers errors
562,pngread.c,row
5104,pngfix.c,Try another output byte.
1872,png.c,record
4800,pngfix.c,unum
3597,pngvalid.c,0 bytes
3122,pngstest.c,out
2940,pngimage.c,reporting rows continue failed
437,filter_sse2_intrinsics.c,a-c p-b ab-c
1212,pngrutil.c,latter cases reduces happen rows supported non memcpy gets
3703,pngvalid.c,overwrote something
493,pngtrans.c,Skip initial filler
1701,png.c,PRIVATE
2698,pngget.c,overflow
881,pngread.c,required
5133,pngfix.c,errors
2732,pngpread.c,PRIVATE
673,pngread.c,converted 8-bit
3739,pngvalid.c,Count of bytes to flush
1569,pngrtran.c,Must be 4bpp gray
2342,pngerror.c,fallthrough
3960,pngvalid.c,detected
2861,pngimage.c,cause
2600,pngwrite.c,note beyond means work correct increment
778,pngread.c,gamma: not used
1302,pngrutil.c,ownership null damaged swallow causes
3647,pngvalid.c,ourselves accepts changes store_log above store_message calls gets null
711,pngread.c,encoded processing let match color-map quality substitution loss matches chop ensuring sacrifice requires exact converted 8-bit corresponding means alpha0 that bits required minimize
3980,pngvalid.c,leap
2509,pngwrite.c,development warnings errors candidate builds release
1259,pngrutil.c,SAFE
707,pngread.c,matter supplied note harm preserves
4713,pngvalid.c,selects fake
3294,pngstest.c,in
3123,pngstest.c,g-16 ga-16 rgba-8 rgba-16 g-8 rgb-16 ga-8 rgb-8
295,pngtest.c,energy said waste fflush nothing
655,pngread.c,sRGB
2889,pngimage.c,something
3110,pngstest.c,unpremultiply scp
4576,pngvalid.c,RGB
1592,pngrtran.c,inverts
3915,pngvalid.c,created combinations generating next_format enumerate non without including
47,pngwutil.c,Its length
3665,pngvalid.c,corruption continue
1317,pngrutil.c,sees deinterlacing
2134,png.c,overflow
2277,pngset.c,gAMA
3216,pngstest.c,comparison was removed
4765,pngvalid.c,consumed
2188,png.c,Probably doing rgb_to_gray
2362,pngerror.c,consume
5152,pngfix.c,if 16
1757,png.c,beyond
2224,pngset.c,arguments
4612,pngvalid.c,scale16
1774,png.c,apis happen
3744,pngvalid.c,memset
2563,pngwrite.c,floating_point
4830,pngfix.c,constants approach avoid uses architectures lot whacking validation intended cost branches
2037,png.c,I.e. 1+(ch-48)
372,pngtest.c,single_rowbuf_alloc
4757,pngvalid.c,png_read_transforms_supported
1367,pngwtran.c,depthchannels bits per
3127,pngstest.c,ga-8 rgb-8 g-16 ga-16 rgba-8 rgba-16 g-8 rgb-16
785,pngread.c,8-bit
556,pngread.c,force
477,pngtrans.c,swaps order
1531,pngrtran.c,correction
1796,png.c,not used
3629,pngvalid.c,unless end-of-file instructed header
2746,pngpread.c,returning calling given required results callback
2158,png.c,see required cast
507,pngtrans.c,Fix the rowbytes value.
520,pngtrans.c,invalid
5269,pngfix.c,zlib_vernum
860,pngread.c,removed
1617,pngrtran.c,transparency files supplied replace taken care
1526,pngrtran.c,place inconsistent treatment seems removes prevent note
4536,pngvalid.c,algorithm value-5 happens lost calculation correct rounding 8-bit note assume precise stuff calculations presence processing something changed errors adjusted value5
1941,png.c,profiles note adler32 without case
5084,pngfix.c,checksum detected
4674,pngvalid.c,rows
2082,png.c,from above
2428,pngmem.c,see zconfh that ability tell files pngh exceed allocate information
2959,pngimage.c,!sBIT
3278,pngstest.c,convert to 8bit
4834,pngfix.c,information
4607,pngvalid.c,no background gamma
781,pngread.c,color-map eliminate got though
3522,pngvalid.c,position
1026,pngrutil.c,Set up other useful info
3114,pngstest.c,conversions
58,pngwutil.c,freed
3518,pngvalid.c,Name of test
3137,pngstest.c,precalculated
2703,pngget.c,inch_conversions
1451,pngrtran.c,because bits
1222,pngrutil.c,depth
3507,pngvalid.c,allocation
2914,pngimage.c,notreached
2825,pngimage.c,components 8-bits scales
1578,pngrtran.c,signed
2425,pngmem.c,PRIVATE
3773,pngvalid.c,encodings
4701,pngvalid.c,green:
2894,pngimage.c,Data read from the original file
3976,pngvalid.c,Need to do this here because we just write in this test.
2532,pngwrite.c,Set up row info for transformations
2911,pngimage.c,move
371,pngtest.c,compatibility
2533,pngwrite.c,room copy users leaving
2251,pngset.c,cant checked multiply overflow allocation
1002,pngrutil.c,safety
2440,pngmem.c,overflow elements
5129,pngfix.c,header
1884,png.c,first 132 bytes only
427,filter_sse2_intrinsics.c,ab-c b-c p-a
275,pngtest.c,chunk unsupported by libpng in input
2963,pngimage.c,required buffers adding
2603,pngwrite.c,assumption represented intensity discontinuity gives areas damage following moving fine tend area
384,pngtest.c,vpagster expected iend seems round before calling way
4940,pngfix.c,positioning around jump deal reading handling wrappers stuff
4277,pngvalid.c,png_read_expand_supported
5091,pngfix.c,existing changed works bogus note see file_bits
156,pngwutil.c,no compression
2006,png.c,else power is 0 and d is 1
1011,pngrutil.c,read_ztxt read_itxt
4804,pngfix.c,except below maxin_digits12 subtracted signed avoid overflow known in_digits1 indicates added
2775,pngpread.c,generated top
2347,pngerror.c,Float a fixed number here:
1696,png.c,bits following
377,pngtest.c,not interlaced
790,pngread.c,fallthrough
1615,pngrtran.c,RGB bit_depth == 16
1963,png.c,rounded approach coefficient coefficients pngrtranc matches reducing
4054,pngvalid.c,png_read_interlacing_supported
718,pngread.c,gamma: not used
4937,pngfix.c,registered
3525,pngvalid.c,Read fields
2503,pngwrite.c,user_mem
3845,pngvalid.c,duplicate matches dont chance worry things get random
2565,pngwrite.c,write_weighted_filter
2534,pngwrite.c,Handle interlacing
3235,pngstest.c,fallthrough
2948,pngimage.c,big-endian
2389,pngerror.c,satisfactory
2031,png.c,zeros trailing stripping generate inserting
3511,pngvalid.c,statistics retained successive across runs
36,pngwutil.c,implemented way except come behavior pre-160 supported although customization
1005,pngrutil.c,allocating
2230,pngset.c,validates because case correct stored knows
2179,png.c,Probably doing rgb_to_gray
4021,pngvalid.c,case non-transform validate utility changed
2714,pngget.c,sCAL
4283,pngvalid.c,1.7 or later
1947,png.c,irrelevant known problems cause attempt below profiles made discourage
1207,pngrutil.c,multiply bits overflow care overwritten guarantees part cases get
1718,png.c,implements infinite handler calling management tries lead case abort loop below
1413,pngrtran.c,composing pre-multiplication obtain
675,pngread.c,copied note
3415,pngvalid.c,included configh
2518,pngwrite.c,points
2269,pngset.c,also undocumented
2009,png.c,gcc_strict_overflow
3892,pngvalid.c,png_read_supported
4005,pngvalid.c,non
4548,pngvalid.c,reduced
4974,pngfix.c,information code
4783,pngfix.c,files decompressing included required defines zlibh
4242,pngvalid.c,header
5116,pngfix.c,inflate switch
1786,png.c,cant libpng-154 overflow since required occur means ones pngrutilc safety replaces produce representation narrower hence changed code displays limits handling ensure
1463,pngrtran.c,PRIVATE
2321,pngset.c,keyword too long
3195,pngstest.c,Set up the background and the transform
3305,pngstest.c,skipped
1044,pngrutil.c,PRIVATE
1987,png.c,dots
1074,pngrutil.c,match
1372,pngrtran.c,react errors tell
4735,pngvalid.c,pipeline expansion calculations todo happens
4092,pngvalid.c,palette
3418,pngvalid.c,support uses harness versions added skipped succeed configure indicate
2465,pngwrite.c,Write PNG signature
1061,pngrutil.c,deflate assumed minimum header checksum
643,pngread.c,sets
4887,pngfix.c,codes
4516,pngvalid.c,processing
3017,pngstest.c,__cplusplus
1875,png.c,xyz096421008249 spec xyznumber encoded scales
2401,pngerror.c,beginning nnnn strip
4419,pngvalid.c,scaling depends bit-depth colour case changed without
4797,pngfix.c,utilities
4287,pngvalid.c,happen expand_16 causing bits everything expect
857,pngread.c,bug correction avoid
1512,pngrtran.c,read_background read_expand
2765,pngpread.c,note
2187,png.c,notice cant uses lookup todo
572,pngread.c,obtain turns case png_interlace
5148,pngfix.c,expected
657,pngread.c,ignore handling
1518,pngrtran.c,compositing betas without scriptspnglibconfdfa allows lots changes implemented support testing note api see critique png_read_alpha_mode_supported presumed implement pre-multiplication
4308,pngvalid.c,since
3280,pngstest.c,via_linear
1425,pngrtran.c,indicate went
633,pngread.c,clean
5271,pngfix.c,png_read_supported png_easy_access_supported
3659,pngvalid.c,ensure because store_free deleting passed calls png_destroy_struct_2 via
1543,pngrtran.c,png_background
3210,pngstest.c,2^8: real maximum value
4700,pngvalid.c,red:
5043,pngfix.c,moment
1573,pngrtran.c,scale rows
4870,pngfix.c,initialize
3095,pngstest.c,8-bit conversions encoded
3476,pngvalid.c,working multiply overflow assume without
197,pngwutil.c,direction block
2349,pngerror.c,and !output
5086,pngfix.c,unexpected
727,pngread.c,passed
429,filter_sse2_intrinsics.c,b-ca-c ab-c ab-c-c p-c
401,pngtest.c,pngh path generate search compiler
1998,png.c,correct code
4629,pngvalid.c,random presented components
2148,png.c,based arguments interpreting 8-bit while thing
1494,pngrtran.c,required following indicates correction
2146,png.c,overflow
2147,png.c,16BIT
1680,png.c,checking returns behavior determine assurance integer checks memcmp etc strcmp apps whether match than supplied correct
5046,pngfix.c,case
4619,pngvalid.c,scale16
761,pngread.c,transparency
1799,png.c,reduce code
3500,pngvalid.c,Number of entries in palette
300,pngtest.c,handling note crash program supplies replacements null
4532,pngvalid.c,above encoded limits calculated primary library returned
949,pngrutil.c,critical
4422,pngvalid.c,png_read_pack_supported
4050,pngvalid.c,user_transform_info
1339,pngwtran.c,happens pack per
5113,pngfix.c,cannot others corrected
3359,pngunknown.c,logic defines ensure correct reached mean
712,pngread.c,required processing
3855,pngvalid.c,color
2960,pngimage.c,!sBIT
1113,pngrutil.c,loop
4546,pngvalid.c,'name' is the component name
232,pngwutil.c,write_filter
2558,pngwrite.c,checks repeat fire cannot benefit
2852,pngimage.c,size
414,filter_sse2_intrinsics.c,subtracting rounded
3633,pngvalid.c,bits stuff generate
1897,png.c,checking using requires information types represented consortium samples greyscale contains pcs ensures correct conform notice spec color-space uses context replication lab colour means conforms ignore preference specification according standard code suggested requirements
1693,png.c,issue
1100,pngrutil.c,iso spec todo
4124,pngvalid.c,swapped
3367,pngunknown.c,chunk name
1049,pngrutil.c,have_intent detect
4250,pngvalid.c,stores
2128,png.c,below adjustment numbers explain provided code
2970,pngimage.c,clean contains way returns required written_file
1934,png.c,adapted match chromaticadaptationtag fact except illuminant recorded profiles pcs mediawhitepointtag header missing differ mntr d65
163,pngwutil.c,fit
2895,pngimage.c,initialize calls maintained across freed lists
1051,pngrutil.c,PRIVATE
4088,pngvalid.c,waste tests blocks practice combination hinc seconds combo takes stuff x86 run note following winc across hence
5176,pngfix.c,per-chunk cancelled note per-type skipped processing rewrite code
2846,pngimage.c,the very first buffer
4464,pngvalid.c,tests
1983,png.c,find character
638,pngread.c,rounded
3752,pngvalid.c,specified note returns percentage permitted simple
1301,pngrutil.c,code case ended consumed processed stray
2726,pngpread.c,pending includes
910,pngread.c,overflow
3416,pngvalid.c,installed built following
947,pngrutil.c,calculated stored compare
3314,pngunknown.c,comes pnglibconfh
1436,pngrtran.c,read_quantize
2671,pngwrite.c,returns out-of-buffer
2211,pngset.c,override with app values
1714,png.c,failure bug allocate allocator simple
2162,png.c,tables filling 9-bit find uses finding select boundary 8-bit above since closest powoutg pair filled calculated loop code
5285,png-fix-itxt.c,eof
2456,pngmem.c,READ || WRITE
4574,pngvalid.c,matches needs
3792,pngvalid.c,ihdr
3704,pngvalid.c,modifier uses iterate png_modifier sets following tested encodings
2204,png.c,correct calling api
5157,pngfix.c,happens zlib_advance hiding zlib_message fatal too-far-back
3834,pngvalid.c,png_read_gamma_supported
3143,pngstest.c,via_linear null
4372,pngvalid.c,remove colour
2294,pngset.c,ignored switched
2476,pngwrite.c,see
4249,pngvalid.c,next
2355,pngerror.c,loop trailing character iteration continue returns msgi writes finds validate case following
3674,pngvalid.c,Set the name for png_error
5239,pngfix.c,conditioned chunk_write chunk_length8chunk_length11
1370,pngwtran.c,WRITE
2676,pngwrite.c,sure flushed
904,pngread.c,internal error
81,pngwutil.c,Write the chunk
1099,pngrutil.c,PRIVATE
944,pngrutil.c,calculate reading returns print depending program whether things
5263,pngfix.c,processed
3221,pngstest.c,may be '4' for alpha
3639,pngvalid.c,png_read_supported
2206,png.c,handling assume api context inside
1506,pngrtran.c,strip_alpha supported
4353,pngvalid.c,truncate
1094,pngrutil.c,follow separator
1166,pngrutil.c,known
2184,png.c,png_max_gamma_8 bits
5025,pngfix.c,failure cleanup
900,pngread.c,missing
4473,pngvalid.c,works versions following
2011,png.c,indicated mathh supply below tests sufficient consumed stdio printf require standard
4853,pngfix.c,copy
1677,png.c,gnu
5072,pngfix.c,summary inflate file-bits flevel ok-bits
1673,pngrtran.c,read_transforms
344,pngtest.c,support required code
4430,pngvalid.c,png_set_shiftpng_structp given shifted
1239,pngrutil.c,now in bytes
1636,pngrtran.c,whether supply expands upon depending
1114,pngrutil.c,information order get
4465,pngvalid.c,implementations ones differ callbacks standard reader
3407,pngunknown.c,read_user_chunks save_unknown_chunks
3183,pngstest.c,mismatch
3672,pngvalid.c,cache
1596,pngrtran.c,changes
1990,png.c,fraction png_fp_saw_sign png_fp_fraction png_fp_end goto case
5184,pngfix.c,circular below
1504,pngrtran.c,negating cancels side happens png_expand_trns handling stripping effect
824,pngread.c,else just use component
4517,pngvalid.c,handling linearize
2945,pngimage.c,!palette
3747,pngvalid.c,digitization truncated rounding factor assume depending do_round bits digitized rounded
1071,pngrutil.c,finish
2853,pngimage.c,fread failed
5019,pngfix.c,idat_reset cannot note supported contain
4411,pngvalid.c,added
3954,pngvalid.c,the error is a warning...
3405,pngunknown.c,read_user_chunks save_unknown_chunks
3909,pngvalid.c,bigendian
3281,pngstest.c,png_simplified_write_supported
4616,pngvalid.c,correction tests proceed library note conversion style get include approximation without errors cases matches appears fail threshold
4112,pngvalid.c,going
4106,pngvalid.c,palette
3610,pngvalid.c,header
3798,pngvalid.c,modify terminator something
4031,pngvalid.c,side handling creating effect do_interlace turning expected match
1156,pngrutil.c,split todo imposes
573,pngread.c,sequential_read
358,pngtest.c,way position determine remove hack callback relative plte indicate
1420,pngrtran.c,sorted stop
3286,pngstest.c,initialize random seeds
4726,pngvalid.c,given
806,pngread.c,red
1330,pngrutil.c,align
4770,pngvalid.c,tests perform standard
388,pngtest.c,support nothing
2665,pngwrite.c,Always update the size:
4063,pngvalid.c,avoids positives validation code
899,pngread.c,byte-swap architecture
2393,pngerror.c,"Make an internal, libpng, jmp_buf to return here"
421,filter_sse2_intrinsics.c,complement twos bits negate x<0 flip
2207,png.c,PRIVATE
4567,pngvalid.c,record
592,pngread.c,bitspixel transparency triplets quartets bits
4133,pngvalid.c,reset since initialize
2094,png.c,rounding
4273,pngvalid.c,depends colour case
1902,png.c,profiledevice
1107,pngrutil.c,PRIVATE
1087,pngrutil.c,else already output
4293,pngvalid.c,libpng will limit the gamma table size:
2283,pngset.c,pHYs
1275,pngrutil.c,iteration
349,pngtest.c,!WRITE
1127,pngrutil.c,fit separated validate numbers
4448,pngvalid.c,something manage
1196,pngrutil.c,Check for unhandled critical chunks
3263,pngstest.c,via
4525,pngvalid.c,scaled encoded_sample pngvalid composed linearized input_sample calculations encoded
3517,pngvalid.c,unsetinvalidonoff
4384,pngvalid.c,for background
3937,pngvalid.c,code random allocates except ensures spec documented per uses accept get
3604,pngvalid.c,code header round idats
3323,pngunknown.c,__cplusplus
4080,pngvalid.c,validation
4486,pngvalid.c,inverse
822,pngread.c,composition
4888,pngfix.c,following
1101,pngrutil.c,ends effect side todo case
4206,pngvalid.c,fallthrough
4745,pngvalid.c,1/20000
1280,pngrutil.c,implementation ensure depends based except works reverse implementations rows filtering vary performed place selected reversing take png_filter_value_none required care causes
4709,pngvalid.c,gamma:
2556,pngwrite.c,write_filter
4306,pngvalid.c,coefficients
4029,pngvalid.c,arguments case notice get_trns give colour
3918,pngvalid.c,ensures bits following
4894,pngfix.c,If a new one is being written
2078,png.c,fixed_point
2288,pngset.c,sRGB
2139,png.c,multiplying
815,pngread.c,8-bit encoded
4351,pngvalid.c,And invert the gamma.
4876,pngfix.c,specify removed insists
2604,pngwrite.c,componentalpha component<alpha
4951,pngfix.c,happen expected without
2348,pngerror.c,nothing fraction decimal case drop
5262,pngfix.c,nyi
2548,pngwrite.c,uses
2104,png.c,convenience
1744,png.c,libpng_ver
4769,pngvalid.c,Make useful base images
1874,png.c,sRGB
4721,pngvalid.c,error
4297,pngvalid.c,libpng will limit the gamma table size:
4500,pngvalid.c,<0 for the alpha channel itself
501,pngtrans.c,Skip initial filler
4301,pngvalid.c,png_set_strip_alpha
2164,png.c,find corresponding
1276,pngrutil.c,tie find favoring predictor ones case
4531,pngvalid.c,Quantize this appropriately:
5215,pngfix.c,callbacks reader byte-by-byte made retrieve because
2326,pngerror.c,PRIVATE
75,pngwutil.c,ihdr
3579,pngvalid.c,header
3422,pngvalid.c,build needed
4737,pngvalid.c,default to off
3370,pngunknown.c,default
4175,pngvalid.c,calculation way bits red_sbit get errors shifting bogus
3882,pngvalid.c,cases compiling support systems cant helper minimal generate
1651,pngrtran.c,happens
2354,pngerror.c,Index in the msg[] buffer:
