Filename	Comment text	Start line	End line	No. of words	Program Domain Concepts	Problem Domain Concepts	Copyright/License	Bug/Fix/Patch/Version	Build	System spec	Authorship	Email	Date	Todo	Junk	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30		
repos/server_mariadb/extra/readline/search.c	If we didn't find anything at all, return.	484	484	8	{'return': ['return', 'Operations as part of Algorithms'], 'return.': ['return', 'Operations as part of Algorithms'], 'if': ['if', 'Operations as part of Algorithms']}	[]	False	False	False	False	False	False	False	False	False							1		1																							
repos/server_mariadb/extra/readline/search.c	"If you don't want the saved history line (last match) to show up
         in the line buffer after the search fails, change the #if 0 to
         #if 1"	489	491	28	{'last': ['last', 'Data-Structure and its Components'], 'search': ['searches', 'Operations as part of Data structure'], 'fails,': ['fail', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'fails': ['fail', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'change': ['exchange', 'Operations as part of Algorithms'], 'match)': ['catch', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'buffer': ['buffer', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'if': ['if', 'Operations as part of Algorithms']}	[]	False	False	False	False	False	False	False	False	False							1		1																							
repos/server_mariadb/extra/readline/search.c	rl_maybe_unsave_line changes it	500	500	3	{'changes': ['exchanges', 'Operations as part of Algorithms']}	[]	False	False	False	False	False	False	False	False	False							1	1					1																			
repos/server_mariadb/extra/readline/search.c	Copy the line we found into the current line buffer.	506	506	10	{'buffer.': ['buffer', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'buffer': ['buffer', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'current': ['recurrent', 'Properties of Datastructure / Function / Blocks']}	[]	False	False	False	False	False	False	False	False	False							1		1																							
repos/server_mariadb/extra/readline/search.c	"Search forward in the history for the string of characters
   from the start of the line to rl_point.  This is a non-incremental
   search."	535	537	23	{'search': ['searches', 'Operations as part of Data structure'], 'start': ['start', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'for': ['for', 'Operations as part of Algorithms'], 'search.': ['searches', 'Operations as part of Data structure'], 'characters': ['character', 'Data-Structure and its Components'], 'string': ['starting', 'Operations as part of Algorithms']}	[]	False	False	False	False	False	False	False	False	False							1		1																							
repos/server_mariadb/extra/readline/search.c	"Search backward through the history for the string of characters
   from the start of the line to rl_point.  This is a non-incremental
   search."	554	556	23	{'search': ['searches', 'Operations as part of Data structure'], 'start': ['start', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'for': ['for', 'Operations as part of Algorithms'], 'search.': ['searches', 'Operations as part of Data structure'], 'characters': ['character', 'Data-Structure and its Components'], 'string': ['starting', 'Operations as part of Algorithms']}	[]	False	False	False	False	False	False	False	False	False							1		1																							
repos/server_mariadb/extra/readline/parens.c	parens.c -- Implementation of matching parentheses feature.	1	1	7	{'implementation': ['complementation', 'Operations as part of Data structure']}	[]	False	False	False	False	False	False	False	False	False							1	1																								
repos/server_mariadb/extra/readline/parens.c	"Copyright (C) 1987, 1989, 1992 Free Software Foundation, Inc.

   This file is part of the GNU Readline Library, a library for
   reading lines of text with interactive input and history editing.

   The GNU Readline Library is free software; you can redistribute it
   and/or modify it under the terms of the GNU General Public License
   as published by the Free Software Foundation; either version 2, or
   (at your option) any later version.

   The GNU Readline Library is distributed in the hope that it will be
   useful, but WITHOUT ANY WARRANTY; without even the implied warranty
   of MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
   GNU General Public License for more details.

   The GNU General Public License is often shipped with GNU software, and
   is generally kept in a file called COPYING or LICENSE.  If you do not
   have a copy of the license, write to the Free Software Foundation,
   51 Franklin Street, Fifth Floor, Boston, MA  02110-1335  USA."	3	21	158	{'by the': ['byte', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'shipped': ['stepped', 'Operations as part of Data structure'], 'copying': ['popping', 'Operations as part of Algorithms'], 'input': ['input', 'Operations as part of Algorithms'], 'public': ['public', 'Properties of Datastructure / Function / Blocks'], 'do': ['do', 'Operations as part of Algorithms'], 'general': ['generat', 'Operations as part of Algorithms'], 'floor,': ['flood', 'Dynamic Programming'], 'if': ['if', 'Operations as part of Algorithms'], 'called': ['calloc', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'write': ['write', 'Operations as part of Data structure'], 'redistribute': ['distribute', 'Operations as part of Algorithms'], 'reading': ['ending', 'Data-Structure and its Components'], 'either': ['iter', 'Operations as part of Algorithms'], 'interactive': ['iterative', 'Properties of Datastructure / Function / Blocks'], 'free': ['free', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'for': ['for', 'Operations as part of Algorithms'], 'modify': ['modify', 'Operations as part of Algorithms'], 'generally': ['general', 'Properties of Datastructure / Function / Blocks'], 'distributed': ['distributed', 'Operations as part of Algorithms']}	[]	True	False	False	False	False	False	False	False	False							1		1							1																
repos/server_mariadb/extra/readline/parens.c	HAVE_SELECT	47	47	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/parens.c	!HAVE_STRING_H	54	54	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/parens.c	!HAVE_STRING_H	56	56	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/parens.c	!strchr && !__STDC__	60	60	3	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/parens.c	"Non-zero means try to blink the matching open parenthesis when the
   close parenthesis is inserted."	67	68	15	{'try': ['tri', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'inserted': ['insert', 'Operations as part of Data structure'], 'means': ['mean', 'Operations as part of Data structure']}	[]	False	False	False	False	False	False	False	False	False							1		1																							
repos/server_mariadb/extra/readline/parens.c	!HAVE_SELECT	71	71	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/parens.c	!HAVE_SELECT	73	73	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/parens.c	"Change emacs_standard_keymap to have bindings for paren matching when
   ON_OR_OFF is 1, change them back to self_insert when ON_OR_OFF == 0."	77	78	21	{'for': ['for', 'Operations as part of Algorithms'], 'back': ['back', 'Data-Structure and its Components'], 'change': ['exchange', 'Operations as part of Algorithms']}	[]	False	False	False	False	False	False	False	False	False							1		1																							
repos/server_mariadb/extra/readline/parens.c	([{	84	84	1	{}	[]	False	False	False	False	False	False	False	False	True						1	1						1																	1		
repos/server_mariadb/extra/readline/parens.c	([{	90	90	1	{}	[]	False	False	False	False	False	False	False	False	True						1	1						1																	1		
repos/server_mariadb/extra/readline/parens.c	Emacs might message or ring the bell here, but I don't.	127	127	11	{}	[]	False	False	False	False	False	False	False	False	False						1	1																									
repos/server_mariadb/extra/readline/parens.c	!HAVE_SELECT	141	141	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/parens.c	!HAVE_SELECT	143	143	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/parens.c	The closer passed in counts as 1.	165	165	7	{'passed': ['parser', 'Divide and Conquer/ Greedy Algorithms'], 'counts': ['count', 'Operations as part of Algorithms'], 'closer': ['clones', 'Operations as part of Algorithms']}	[]	False	False	False	False	False	False	False	False	False							1		1																							
repos/server_mariadb/extra/readline/parens.c	Delimited state unknown.	166	166	3	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/xmalloc.c	xmalloc.c -- safe versions of malloc and realloc	1	1	8	{'malloc': ['malloc', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'realloc': ['malloc', 'Time Complexity / Space Complexity/ Memory/ Exception']}	[]	False	False	False	False	False	False	False	False	False							1	1																								
repos/server_mariadb/extra/readline/xmalloc.c	"Copyright (C) 1991 Free Software Foundation, Inc.

   This file is part of GNU Readline, a library for reading lines
   of text with interactive input and history editing.

   Readline is free software; you can redistribute it and/or modify it
   under the terms of the GNU General Public License as published by the
   Free Software Foundation; either version 2, or (at your option) any
   later version.

   Readline is distributed in the hope that it will be useful, but
   WITHOUT ANY WARRANTY; without even the implied warranty of
   MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the GNU
   General Public License for more details.

   You should have received a copy of the GNU General Public License
   along with Readline; see the file COPYING.  If not, write to the Free
   Software Foundation, 51 Franklin Street, Fifth Floor, Boston, MA  02110-1335  USA."	3	20	137	{'by the': ['byte', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'general': ['generat', 'Operations as part of Algorithms'], 'public': ['public', 'Properties of Datastructure / Function / Blocks'], 'input': ['input', 'Operations as part of Algorithms'], 'floor,': ['flood', 'Dynamic Programming'], 'if': ['if', 'Operations as part of Algorithms'], 'write': ['write', 'Operations as part of Data structure'], 'redistribute': ['distribute', 'Operations as part of Algorithms'], 'reading': ['ending', 'Data-Structure and its Components'], 'either': ['iter', 'Operations as part of Algorithms'], 'interactive': ['iterative', 'Properties of Datastructure / Function / Blocks'], 'free': ['free', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'for': ['for', 'Operations as part of Algorithms'], 'modify': ['modify', 'Operations as part of Algorithms'], 'distributed': ['distributed', 'Operations as part of Algorithms'], 'received': ['receive', 'Operations as part of Algorithms']}	[]	True	False	False	False	False	False	False	False	False							1		1							1																
repos/server_mariadb/extra/readline/xmalloc.c	HAVE_STDLIB_H	33	33	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/xmalloc.c	****************************************************************	37	37	1	{}	[]	False	False	False	False	False	False	False	False	True						1	1						1																	1		
repos/server_mariadb/extra/readline/xmalloc.c	Memory Allocation and Deallocation.	39	39	4	{'deallocation.': ['de allocation', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'allocation': ['allocator', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'memory': ['memori', 'Time Complexity / Space Complexity/ Memory/ Exception']}	[]	False	False	False	False	False	False	False	False	False							1		1																							
repos/server_mariadb/extra/readline/xmalloc.c	****************************************************************	41	41	1	{}	[]	False	False	False	False	False	False	False	False	True						1	1						1																	1		
repos/server_mariadb/extra/readline/xmalloc.c	"Return a pointer to free()able block of memory large enough
   to hold BYTES number of bytes.  If the memory cannot be allocated,
   print an error message and abort."	51	53	28	{'memory': ['memori', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'bytes.': ['bytes', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'pointer': ['pointers', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'allocated': ['alloc', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'abort': ['abort', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'print': ['print', 'Operations as part of Algorithms'], 'number': ['enumer', 'Operations as part of Algorithms'], 'if': ['if', 'Operations as part of Algorithms'], 'abort.': ['abort', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'bytes': ['byte', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'error': ['error', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'a pointer': ['far pointer', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'return a': ['return', 'Operations as part of Algorithms'], 'return': ['recurr', 'Properties of Datastructure / Function / Blocks'], 'block': ['block', 'Data-Structure and its Components'], 'allocated,': ['allocate', 'Operations as part of Algorithms']}	[]	False	False	False	False	False	False	False	False	False							1		1																							
repos/server_mariadb/extra/readline/xmalloc.c	"Use this as the function to call when adding unwind protects so we
   don't need to know what free() returns."	80	81	20	{'protects': ['protected', 'Properties of Datastructure / Function / Blocks'], 'function': ['fraction', 'Operations as part of Data structure'], 'returns.': ['return', 'Operations as part of Algorithms'], 'free': ['free', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'free()': ['freed', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'adding': ['ending', 'Data-Structure and its Components'], 'returns': ['return', 'Operations as part of Algorithms']}	[]	False	False	False	False	False	False	False	False	False							1		1																							
repos/server_mariadb/extra/readline/nls.c	nls.c -- skeletal internationalization code.	1	1	5	{}	[]	False	False	False	False	False	False	False	False	False						1	1																									
repos/server_mariadb/extra/readline/nls.c	"Copyright (C) 1996 Free Software Foundation, Inc.

   This file is part of the GNU Readline Library, a library for
   reading lines of text with interactive input and history editing.

   The GNU Readline Library is free software; you can redistribute it
   and/or modify it under the terms of the GNU General Public License
   as published by the Free Software Foundation; either version 2, or
   (at your option) any later version.

   The GNU Readline Library is distributed in the hope that it will be
   useful, but WITHOUT ANY WARRANTY; without even the implied warranty
   of MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
   GNU General Public License for more details.

   The GNU General Public License is often shipped with GNU software, and
   is generally kept in a file called COPYING or LICENSE.  If you do not
   have a copy of the license, write to the Free Software Foundation,
   51 Franklin Street, Fifth Floor, Boston, MA  02110-1335  USA."	3	21	156	{'by the': ['byte', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'shipped': ['stepped', 'Operations as part of Data structure'], 'copying': ['popping', 'Operations as part of Algorithms'], 'input': ['input', 'Operations as part of Algorithms'], 'public': ['public', 'Properties of Datastructure / Function / Blocks'], 'do': ['do', 'Operations as part of Algorithms'], 'general': ['generat', 'Operations as part of Algorithms'], 'floor,': ['flood', 'Dynamic Programming'], 'if': ['if', 'Operations as part of Algorithms'], 'called': ['calloc', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'write': ['write', 'Operations as part of Data structure'], 'redistribute': ['distribute', 'Operations as part of Algorithms'], 'reading': ['ending', 'Data-Structure and its Components'], 'either': ['iter', 'Operations as part of Algorithms'], 'interactive': ['iterative', 'Properties of Datastructure / Function / Blocks'], 'free': ['free', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'for': ['for', 'Operations as part of Algorithms'], 'modify': ['modify', 'Operations as part of Algorithms'], 'generally': ['general', 'Properties of Datastructure / Function / Blocks'], 'distributed': ['distributed', 'Operations as part of Algorithms']}	[]	True	False	False	False	False	False	False	False	False							1		1							1																
repos/server_mariadb/extra/readline/nls.c	HAVE_UNISTD_H	34	34	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/nls.c	HAVE_STDLIB_H	40	40	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/nls.c	"A list of legal values for the LANG or LC_CTYPE environment variables.
   If a locale name in this list is the value for the LC_ALL, LC_CTYPE,
   or LANG environment variable (using the first of those with a value),
   readline eight-bit mode is enabled."	54	57	43	{'first': ['first', 'Data-Structure and its Components'], 'a list': ['list', 'Data-Structure and its Components'], 'eight-bit': ['right bit', 'Data-Structure and its Components'], 'mode': ['mode', 'Operations as part of Data structure'], 'a locale': ['allocate', 'Operations as part of Algorithms'], 'value),': ['value', 'Data-Structure and its Components'], 'value': ['valu', 'Data-Structure and its Components'], 'if': ['if', 'Operations as part of Algorithms'], 'variable': ['variance', 'Statistical/Optimisation'], 'list': ['list', 'Data-Structure and its Components'], 'values': ['Value', 'Data-Structure and its Components'], 'for': ['for', 'Operations as part of Algorithms'], '(using': ['pushing', 'Operations as part of Algorithms']}	[]	False	False	False	False	False	False	False	False	False							1		1																							
repos/server_mariadb/extra/readline/nls.c	!HAVE_SETLOCALE	76	76	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/nls.c	"Check for LC_ALL, LC_CTYPE, and LANG and use the first with a value
   to decide the defaults for 8-bit character input and output.  Returns
   1 if we set eight-bit mode."	95	97	30	{'first': ['first', 'Data-Structure and its Components'], 'decide': ['decided', 'Operations as part of Algorithms'], 'eight-bit': ['right bit', 'Data-Structure and its Components'], 'mode': ['mode', 'Operations as part of Data structure'], 'a value': ['value', 'Data-Structure and its Components'], 'input': ['input', 'Operations as part of Algorithms'], 'defaults': ['default', 'Properties of Datastructure / Function / Blocks'], 'value': ['valu', 'Data-Structure and its Components'], 'if': ['if', 'Operations as part of Algorithms'], 'check': ['check', 'Operations as part of Algorithms'], 'we set': ['reset', 'Operations as part of Algorithms'], 'returns 1': ['returns', 'Operations as part of Algorithms'], 'character': ['charact', 'Data-Structure and its Components'], 'for': ['for', 'Operations as part of Algorithms'], 'output': ['output', 'Data-Structure and its Components'], 'set': ['set', 'Data-Structure and its Components'], 'returns': ['return', 'Operations as part of Algorithms'], 'output.': ['output', 'Data-Structure and its Components']}	[]	False	False	False	False	False	False	False	False	False							1		1																							
repos/server_mariadb/extra/readline/nls.c	"If we have setlocale(3), just check the current LC_CTYPE category
   value, and go into eight-bit mode if it's not C or POSIX."	101	102	22	{'check': ['check', 'Operations as part of Algorithms'], 'mode if': ['modif', 'Operations as part of Algorithms'], 'eight-bit': ['right bit', 'Data-Structure and its Components'], 'value': ['valu', 'Data-Structure and its Components'], 'posix.': ['posit', 'Properties of Datastructure / Function / Blocks'], 'mode': ['mode', 'Operations as part of Data structure'], 'value,': ['Value', 'Data-Structure and its Components'], 'current': ['recurrent', 'Properties of Datastructure / Function / Blocks'], 'if': ['if', 'Operations as part of Algorithms']}	[]	False	False	False	False	False	False	False	False	False							1		1																							
repos/server_mariadb/extra/readline/nls.c	Set the LC_CTYPE locale category from environment variables.	107	107	8	{'set': ['set', 'Data-Structure and its Components']}	[]	False	False	False	False	False	False	False	False	False							1	1																								
repos/server_mariadb/extra/readline/nls.c	"Since _rl_get_locale_var queries the right environment variables,
     we query the current locale settings with setlocale(), and, if
     that doesn't return anything, we set lspec to the empty string to
     force the subsequent call to setlocale() to define the `native'
     environment."	109	113	40	{'define': ['decide', 'Operations as part of Algorithms'], 'we set': ['reset', 'Operations as part of Algorithms'], 'empty': ['empti', 'Properties of Datastructure / Function / Blocks'], 'return': ['recurr', 'Properties of Datastructure / Function / Blocks'], 'set': ['set', 'Data-Structure and its Components'], 'string': ['starting', 'Operations as part of Algorithms'], 'right': ['right', 'Data-Structure and its Components'], 'settings': ['set', 'Data-Structure and its Components'], 'current': ['recurrent', 'Properties of Datastructure / Function / Blocks'], 'if': ['if', 'Operations as part of Algorithms']}	[]	False	False	False	False	False	False	False	False	False							1		1																							
repos/server_mariadb/extra/readline/nls.c	!HAVE_SETLOCALE	130	130	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/nls.c	"We don't have setlocale.  Finesse it.  Check the environment for the
     appropriate variables and set eight-bit mode if they have the right
     values."	135	137	23	{'check': ['check', 'Operations as part of Algorithms'], 'mode if': ['modif', 'Operations as part of Algorithms'], 'eight-bit': ['right bit', 'Data-Structure and its Components'], 'values': ['valu', 'Data-Structure and its Components'], 'values.': ['value', 'Data-Structure and its Components'], 'mode': ['mode', 'Operations as part of Data structure'], 'for': ['for', 'Operations as part of Algorithms'], 'right': ['right', 'Data-Structure and its Components'], 'set': ['set', 'Data-Structure and its Components'], 'if': ['if', 'Operations as part of Algorithms']}	[]	False	False	False	False	False	False	False	False	False							1		1																							
repos/server_mariadb/extra/readline/nls.c	!HAVE_SETLOCALE	153	153	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/nls.c	Add `iso' to beginning of an all-digit codeset	185	185	8	{'add': ['add', 'Operations as part of Data structure']}	[]	False	False	False	False	False	False	False	False	False							1	1																								
repos/server_mariadb/extra/readline/nls.c	Isolate codeset portion of locale specification.	203	203	6	{}	[]	False	False	False	False	False	False	False	False	False						1	1																									
repos/server_mariadb/extra/readline/nls.c	"This does not make sense: language has to be specified.  As
     an exception we allow the variable to contain only the codeset
     name.  Perhaps there are funny codeset names."	217	219	29	{'make': ['make', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'variable': ['variance', 'Statistical/Optimisation'], 'contain': ['contain', 'Data-Structure and its Components'], 'we allow': ['re alloc', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'sense:': ['dense', 'Properties of Datastructure / Function / Blocks']}	[]	False	False	False	False	False	False	False	False	False							1		1																							
repos/server_mariadb/extra/readline/nls.c	Next is the territory.	227	227	4	{'next': ['next', 'Data-Structure and its Components']}	[]	False	False	False	False	False	False	False	False	False							1	1																								
repos/server_mariadb/extra/readline/nls.c	Now, finally, is the codeset.	233	233	5	{'finally': ['final', 'Data-Structure and its Components']}	[]	False	False	False	False	False	False	False	False	False							1	1																								
repos/server_mariadb/extra/readline/nls.c	!HAVE_SETLOCALE	254	254	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/rltty.c	"rltty.c -- functions to prepare and restore the terminal for readline's
   use."	1	2	12	{'for': ['for', 'Operations as part of Algorithms'], 'functions': ['fractions', 'Operations as part of Data structure'], 'restore': ['store', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'terminal': ['terminate', 'Time Complexity / Space Complexity/ Memory/ Exception']}	[]	False	False	False	False	False	False	False	False	False							1		1																							
repos/server_mariadb/extra/readline/rltty.c	"Copyright (C) 1992-2005 Free Software Foundation, Inc.

   This file is part of the GNU Readline Library, a library for
   reading lines of text with interactive input and history editing.

   The GNU Readline Library is free software; you can redistribute it
   and/or modify it under the terms of the GNU General Public License
   as published by the Free Software Foundation; either version 2, or
   (at your option) any later version.

   The GNU Readline Library is distributed in the hope that it will be
   useful, but WITHOUT ANY WARRANTY; without even the implied warranty
   of MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
   GNU General Public License for more details.

   The GNU General Public License is often shipped with GNU software, and
   is generally kept in a file called COPYING or LICENSE.  If you do not
   have a copy of the license, write to the Free Software Foundation,
   51 Franklin Street, Fifth Floor, Boston, MA  02110-1335  USA."	4	22	156	{'by the': ['byte', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'shipped': ['stepped', 'Operations as part of Data structure'], 'copying': ['popping', 'Operations as part of Algorithms'], 'input': ['input', 'Operations as part of Algorithms'], 'public': ['public', 'Properties of Datastructure / Function / Blocks'], 'do': ['do', 'Operations as part of Algorithms'], 'general': ['generat', 'Operations as part of Algorithms'], 'floor,': ['flood', 'Dynamic Programming'], 'if': ['if', 'Operations as part of Algorithms'], 'called': ['calloc', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'write': ['write', 'Operations as part of Data structure'], 'redistribute': ['distribute', 'Operations as part of Algorithms'], 'reading': ['ending', 'Data-Structure and its Components'], 'either': ['iter', 'Operations as part of Algorithms'], 'interactive': ['iterative', 'Properties of Datastructure / Function / Blocks'], 'free': ['free', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'for': ['for', 'Operations as part of Algorithms'], 'modify': ['modify', 'Operations as part of Algorithms'], 'generally': ['general', 'Properties of Datastructure / Function / Blocks'], 'distributed': ['distributed', 'Operations as part of Algorithms']}	[]	True	False	False	False	False	False	False	False	False							1		1							1																
repos/server_mariadb/extra/readline/rltty.c	HAVE_UNISTD_H	36	36	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/rltty.c	GWINSZ_IN_SYS_IOCTL	42	42	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/rltty.c	!errno	50	50	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/rltty.c	****************************************************************	60	60	1	{}	[]	False	False	False	False	False	False	False	False	True						1	1						1																	1		
repos/server_mariadb/extra/readline/rltty.c	Signal Management	62	62	2	{'signal': ['signal', 'Time Complexity / Space Complexity/ Memory/ Exception']}	[]	False	False	False	False	False	False	False	False	False							1	1					1																			
repos/server_mariadb/extra/readline/rltty.c	****************************************************************	64	64	1	{}	[]	False	False	False	False	False	False	False	False	True						1	1						1																	1		
repos/server_mariadb/extra/readline/rltty.c	!HAVE_POSIX_SIGNALS	68	68	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/rltty.c	HAVE_BSD_SIGNALS	71	71	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/rltty.c	!HAVE_POSIX_SIGNALS	72	72	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/rltty.c	"Cause SIGINT to not be delivered until the corresponding call to
   release_sigint()."	76	77	12	{'sigint': ['sign', 'Properties of Datastructure / Function / Blocks']}	[]	False	False	False	False	False	False	False	False	False							1	1																								
repos/server_mariadb/extra/readline/rltty.c	!HAVE_POSIX_SIGNALS	89	89	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/rltty.c	!HAVE_BSD_SIGNALS	92	92	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/rltty.c	HAVE_USG_SIGHOLD	95	95	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/rltty.c	!HAVE_BSD_SIGNALS	96	96	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/rltty.c	!HAVE_POSIX_SIGNALS	97	97	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/rltty.c	Allow SIGINT to be delivered.	102	102	5	{'sigint': ['sign', 'Properties of Datastructure / Function / Blocks']}	[]	False	False	False	False	False	False	False	False	False							1	1																								
repos/server_mariadb/extra/readline/rltty.c	!HAVE_BSD_SIGNALS	114	114	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/rltty.c	HAVE_USG_SIGHOLD	117	117	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/rltty.c	!HAVE_BSD_SIGNALS	118	118	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/rltty.c	!HAVE_POSIX_SIGNALS	119	119	1	{}	[]	False	False	False	False	False	False	False	False	False						1	1						1																			
repos/server_mariadb/extra/readline/rltty.c	****************************************************************	124	124	1	{}	[]	False	False	False	False	False	False	False	False	True						1	1						1																	1		
repos/server_mariadb/extra/readline/rltty.c	Saving and Restoring the TTY	126	126	5	{'saving': ['moving', 'Operations as part of Algorithms']}	[]	False	False	False	False	False	False	False	False	False							1	1																								
repos/server_mariadb/extra/readline/rltty.c	****************************************************************	128	128	1	{}	[]	False	False	False	False	False	False	False	False	True						1	1						1																	1		
repos/server_mariadb/extra/readline/rltty.c	Non-zero means that the terminal is in a prepped state.	130	130	10	{'prepped': ['preced', 'Properties of Datastructure / Function / Blocks'], 'state.': ['static', 'Properties of Datastructure / Function / Blocks'], 'terminal': ['terminate', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'means': ['mean', 'Operations as part of Data structure']}	[]	False	False	False	False	False	False	False	False	False							1		1																							
repos/server_mariadb/extra/readline/rltty.c	"If non-zero, means that this process has called tcflow(fd, TCOOFF)
   and output is suspended."	135	136	14	{'called': ['calloc', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'output': ['output', 'Data-Structure and its Components'], 'process': ['process', 'Operations as part of Algorithms'], 'means': ['mean', 'Operations as part of Data structure'], 'if': ['if', 'Operations as part of Algorithms']}	[]	False	False	False	False	False	False	False	False	False							1		1																							
